"","month","srv_addr","date_post","admin","chat","info","economy","plugin_count","rulesum"
"15662",18,"85.190.164.253",2016-03-23,4,2,1,2,10,80084
"15663",18,"5.62.67.171",2016-04-06,5,0,1,4,11,80084
"15664",18,"5.62.114.105",2016-04-06,3,0,1,0,9,80084
"15665",18,"31.214.205.70",2016-04-06,2,1,2,0,8,80084
"15666",18,"85.131.159.246",2016-03-23,2,0,2,0,4,80084
"15667",18,"85.190.132.73",2016-04-06,1,0,3,0,5,80084
"15668",18,"88.150.171.116",2016-04-06,13,3,14,12,56,80084
"15669",18,"46.251.240.178",2016-04-06,7,1,4,4,22,80084
"15670",18,"85.190.169.197",2016-03-23,2,0,1,0,7,80084
"15671",18,"85.131.226.108",2016-03-23,5,0,1,2,5,80084
"15672",18,"78.143.12.202",2016-04-06,7,0,1,1,9,80084
"15673",18,"85.190.146.63",2016-03-23,1,0,2,6,11,80084
"15674",18,"5.62.113.11",2016-03-23,2,0,2,0,6,80084
"15675",18,"85.131.147.106",2016-04-06,9,0,2,1,16,80084
"15676",18,"85.14.226.150",2016-03-23,4,4,4,0,16,80084
"15677",18,"85.190.138.48",2016-03-23,8,0,2,0,15,80084
"15678",18,"94.250.205.82",2016-03-23,1,0,1,0,2,80084
"15679",18,"64.38.249.131",2016-03-23,1,0,1,5,8,80084
"15680",18,"85.131.146.117",2016-04-06,2,0,1,2,7,80084
"15681",18,"85.131.150.153",2016-04-06,0,0,1,2,2,80084
"15682",18,"46.251.240.151",2016-03-23,3,1,2,3,10,80084
"15683",18,"5.62.67.65",2016-04-06,2,0,1,0,3,80084
"15684",18,"208.115.247.168",2016-04-06,9,2,5,6,27,80084
"15685",18,"85.190.138.88",2016-03-23,2,0,4,0,7,80084
"15686",18,"78.143.3.220",2016-03-23,2,0,0,3,5,80084
"15687",18,"85.131.230.164",2016-04-06,10,0,3,5,23,80084
"15688",18,"85.14.233.212",2016-04-06,1,0,2,7,9,80084
"15689",18,"85.131.167.229",2016-04-06,2,0,2,0,4,80084
"15690",18,"85.131.155.72",2016-04-06,11,3,8,2,37,80084
"15691",18,"85.190.147.183",2016-04-06,2,0,1,0,3,80084
"15692",18,"85.131.229.118",2016-03-23,2,1,1,1,5,80084
"15693",18,"85.14.227.11",2016-04-06,0,1,1,0,2,80084
"15694",18,"5.62.67.189",2016-03-23,3,0,2,0,7,80084
"15695",18,"66.51.198.2",2016-03-23,2,0,2,6,10,80084
"15696",18,"31.214.238.123",2016-04-06,0,0,0,2,3,80084
"15697",18,"85.131.148.35",2016-04-06,2,0,1,2,7,80084
"15698",18,"134.255.209.167",2016-04-06,1,0,2,1,4,80084
"15699",18,"85.190.138.187",2016-03-23,8,0,8,7,25,80084
"15700",18,"85.114.157.111",2016-04-06,5,2,4,0,8,80084
"15701",18,"85.114.151.143",2016-03-23,3,0,3,4,14,80084
"15702",18,"85.131.249.99",2016-03-23,3,0,1,0,4,80084
"15703",18,"85.190.141.77",2016-03-23,1,0,0,0,6,80084
"15704",18,"89.105.214.28",2016-04-06,3,0,1,0,7,80084
"15705",18,"5.62.67.114",2016-04-06,1,0,2,0,3,80084
"15706",18,"85.14.228.119",2016-04-06,4,0,3,0,7,80084
"15707",18,"85.190.132.175",2016-03-23,23,9,16,21,88,80084
"15708",18,"mc.shadowraidgaming.com",2016-04-06,10,1,3,9,24,80084
"15709",18,"46.251.247.76",2016-04-06,5,0,2,3,13,80084
"15710",18,"78.143.10.132",2016-04-06,5,0,2,0,6,80084
"15711",18,"85.190.170.168",2016-03-23,1,0,1,3,5,80084
"15712",18,"149.202.4.109",2016-03-23,3,0,1,0,3,80084
"15713",18,"37.10.103.160",2016-04-06,1,0,2,0,6,80084
"15714",18,"85.131.228.100",2016-04-06,4,1,4,3,13,80084
"15715",18,"5.196.182.139",2016-03-23,1,0,1,0,3,80084
"15716",18,"78.143.2.213",2016-03-23,5,0,4,4,15,80084
"15717",18,"91.121.78.170",2016-03-23,14,1,15,10,53,80084
"15718",18,"85.190.167.212",2016-03-23,4,1,1,1,9,80084
"15719",18,"85.131.150.228",2016-03-23,2,0,1,0,4,80084
"15720",18,"31.214.217.114",2016-03-23,2,0,2,0,4,80084
"15721",18,"85.190.161.180",2016-03-23,3,0,2,3,9,80084
"15722",18,"193.111.138.228",2016-03-23,4,0,1,0,5,80084
"15723",18,"85.190.138.88",2016-04-06,2,0,2,0,7,80084
"15724",18,"85.131.167.131",2016-03-23,15,2,8,13,47,80084
"15725",18,"24.190.187.126",2016-03-23,8,2,7,6,40,80084
"15726",18,"85.131.202.131",2016-04-06,3,0,3,4,13,80084
"15727",18,"31.214.208.154",2016-03-23,3,0,1,1,11,80084
"15728",18,"85.131.200.8",2016-04-06,4,3,9,1,28,80084
"15729",18,"93.186.206.24",2016-04-06,3,0,2,4,9,80084
"15730",18,"31.214.161.228",2016-04-06,4,0,1,2,15,80084
"15731",18,"46.174.48.109",2016-03-23,9,0,1,5,18,80084
"15732",18,"46.251.247.78",2016-04-06,0,0,1,1,10,80084
"15733",18,"62.210.45.67",2016-04-06,6,0,1,6,15,80084
"15734",18,"5.62.97.253",2016-04-06,1,0,3,1,9,80084
"15735",18,"85.190.141.7",2016-04-06,0,0,1,0,2,80084
"15736",18,"89.163.139.253",2016-04-06,13,1,11,6,35,80084
"15737",18,"80.86.171.228",2016-04-06,18,1,12,2,36,80084
"15738",18,"5.62.65.48",2016-04-06,1,0,1,0,2,80084
"15739",18,"91.121.21.210",2016-03-23,0,0,0,1,2,80084
"15740",18,"5.62.108.134",2016-03-23,1,0,2,0,8,80084
"15741",18,"5.62.117.84",2016-03-23,9,0,2,5,26,80084
"15742",18,"85.131.183.147",2016-03-23,2,0,1,2,7,80084
"15743",18,"81.30.155.121",2016-03-23,2,0,0,0,2,80084
"15744",18,"93.186.207.152",2016-04-06,2,0,0,0,2,80084
"15745",18,"mc.fallenservermc.com",2016-04-06,8,5,7,4,36,80084
"15746",18,"78.143.2.212",2016-03-23,1,1,3,1,6,80084
"15747",18,"93.186.206.170",2016-04-06,10,2,4,6,38,80084
"15748",18,"31.214.226.191",2016-03-23,1,1,2,3,6,80084
"15749",18,"85.131.203.31",2016-04-06,16,5,8,13,65,80084
"15750",18,"93.186.206.171",2016-03-23,7,1,5,0,15,80084
"15751",18,"5.62.100.109",2016-03-23,3,0,1,5,10,80084
"15752",18,"31.214.238.51",2016-03-23,2,0,0,0,2,80084
"15753",18,"5.62.102.87",2016-04-06,0,1,0,2,2,80084
"15754",18,"78.143.2.213",2016-04-06,5,0,4,4,15,80084
"15755",18,"91.121.91.24",2016-04-06,4,3,3,0,12,80084
"15756",18,"85.25.194.203",2016-03-23,2,0,1,2,5,80084
"15757",18,"31.214.208.123",2016-04-06,2,0,1,1,4,80084
"15758",18,"85.190.149.187",2016-03-23,2,2,2,0,8,80084
"15759",18,"85.131.183.55",2016-03-23,6,4,5,9,24,80084
"15760",18,"85.190.139.53",2016-04-06,2,1,3,0,6,80084
"15761",18,"31.214.203.200",2016-03-23,0,0,1,0,3,80084
"15762",18,"134.255.212.237",2016-04-06,8,0,9,5,22,80084
"15763",18,"85.190.167.235",2016-03-23,2,1,1,4,11,80084
"15764",18,"89.163.140.107",2016-04-06,6,0,5,6,26,80084
"15765",18,"85.14.226.185",2016-04-06,16,3,5,11,43,80084
"15766",18,"68.194.66.61",2016-04-06,10,2,4,4,21,80084
"15767",18,"85.190.170.153",2016-04-06,1,1,2,0,6,80084
"15768",18,"85.190.129.53",2016-03-23,1,0,0,0,2,80084
"15769",18,"85.131.150.71",2016-04-06,2,1,2,4,8,80084
"15770",18,"85.131.241.184",2016-03-23,2,0,1,0,4,80084
"15771",18,"85.131.184.182",2016-03-23,1,2,2,1,9,80084
"15772",18,"85.114.155.129",2016-03-23,6,0,1,0,10,80084
"15773",18,"85.131.249.180",2016-03-23,11,3,7,0,32,80084
"15774",18,"s9.minespan.com:26510",2016-04-06,11,4,7,12,45,80084
"15775",18,"85.190.135.189",2016-03-23,1,0,0,2,2,80084
"15776",18,"85.131.159.223",2016-04-06,2,0,0,0,4,80084
"15777",19,"178.32.177.238",2016-05-04,1,0,3,3,8,48225
"15778",19,"193.111.138.54",2016-05-04,13,3,4,5,28,48225
"15779",19,"5.152.161.49",2016-05-04,9,2,6,9,36,48225
"15780",19,"69.197.154.26",2016-05-04,7,0,14,5,33,48225
"15781",19,"31.214.238.71",2016-05-04,5,2,7,1,13,48225
"15782",19,"85.14.227.180",2016-05-04,4,2,3,0,9,48225
"15783",19,"5.62.96.57",2016-05-04,2,0,0,2,7,48225
"15784",19,"188.138.113.134",2016-05-04,7,1,3,3,22,48225
"15785",19,"5.196.190.236",2016-05-04,4,0,1,4,12,48225
"15786",19,"198.50.234.43",2016-05-04,12,2,3,7,27,48225
"15787",19,"109.169.56.12",2016-05-04,3,1,1,5,10,48225
"15788",19,"109.230.240.193",2016-05-04,0,0,0,2,2,48225
"15789",19,"85.131.206.9",2016-05-04,7,0,3,2,15,48225
"15790",19,"31.214.162.236",2016-05-04,10,4,6,4,31,48225
"15791",19,"217.198.139.189",2016-05-04,2,0,1,2,7,48225
"15792",19,"31.214.209.74",2016-05-04,2,3,1,0,5,48225
"15793",19,"51.254.186.19",2016-05-04,10,2,4,7,29,48225
"15794",19,"5.62.115.230",2016-05-04,3,4,3,0,9,48225
"15795",19,"5.62.114.218",2016-05-04,4,1,1,2,11,48225
"15796",19,"104.128.52.179",2016-05-04,12,1,3,15,51,48225
"15797",19,"167.114.221.114",2016-05-04,2,0,1,3,6,48225
"15798",19,"84.92.89.246",2016-05-04,3,0,2,3,9,48225
"15799",19,"217.198.135.45",2016-05-04,0,0,2,0,2,48225
"15800",19,"176.57.167.125",2016-05-04,1,0,1,5,10,48225
"15801",19,"134.255.209.205",2016-05-04,1,2,3,2,9,48225
"15802",19,"198.24.171.162:25955",2016-05-04,2,1,1,0,10,48225
"15803",19,"161.202.76.20",2016-05-04,4,0,1,4,10,48225
"15804",19,"5.135.18.87",2016-05-04,5,3,2,5,18,48225
"15805",19,"192.99.116.217",2016-05-04,3,1,3,3,11,48225
"15806",19,"207.210.239.70",2016-05-04,13,3,4,6,31,48225
"15807",19,"217.198.132.87",2016-05-04,1,1,1,5,10,48225
"15808",19,"164.132.111.190",2016-05-04,9,3,7,3,24,48225
"15809",19,"31.214.167.15",2016-05-04,2,0,1,0,3,48225
"15810",19,"149.202.133.255",2016-05-04,4,1,3,1,10,48225
"15811",19,"198.143.150.40",2016-05-04,7,0,4,9,28,48225
"15812",19,"217.198.130.31",2016-05-04,1,1,0,2,4,48225
"15813",19,"69.175.96.198",2016-05-04,0,1,0,0,3,48225
"15814",19,"45.56.22.76",2016-05-04,6,2,2,2,19,48225
"15815",19,"5.62.69.118",2016-05-04,0,0,2,0,3,48225
"15816",19,"185.9.105.213",2016-05-04,10,0,6,10,37,48225
"15817",19,"217.114.195.150",2016-05-04,5,0,2,1,10,48225
"15818",19,"162.248.94.222",2016-05-04,1,0,1,0,2,48225
"15819",19,"31.214.192.109",2016-05-04,1,0,1,0,2,48225
"15820",19,"82.169.50.144",2016-05-04,3,0,0,0,3,48225
"15821",19,"198.20.179.68",2016-05-04,0,0,1,0,2,48225
"15822",19,"31.214.237.189",2016-05-04,1,0,1,0,2,48225
"15823",19,"128.65.215.130",2016-05-04,3,0,1,6,13,48225
"15824",19,"31.214.233.103",2016-05-04,2,0,1,2,7,48225
"15825",19,"85.114.156.202",2016-05-04,1,2,0,0,3,48225
"15826",19,"31.214.142.244",2016-05-04,2,0,1,0,3,48225
"15827",19,"85.131.204.239",2016-05-04,3,0,1,3,8,48225
"15828",19,"184.154.110.36",2016-05-04,9,0,2,4,26,48225
"15829",19,"31.214.143.216",2016-05-04,0,0,2,0,5,48225
"15830",19,"192.169.82.202",2016-05-04,7,2,1,8,22,48225
"15831",19,"176.57.149.41",2016-05-04,6,0,2,2,10,48225
"15832",19,"163.158.190.147",2016-05-04,23,8,14,13,81,48225
"15833",19,"31.214.162.111",2016-05-04,1,0,1,0,2,48225
"15834",19,"91.121.149.196",2016-05-04,8,1,7,8,38,48225
"15835",19,"78.143.15.129",2016-05-04,4,0,1,1,10,48225
"15836",19,"5.62.104.95",2016-05-04,7,0,3,0,15,48225
"15837",19,"217.198.140.65",2016-05-04,9,1,3,7,29,48225
"15838",19,"85.190.168.82",2016-05-04,1,0,0,0,2,48225
"15839",19,"78.143.15.124",2016-05-04,11,4,8,7,41,48225
"15840",19,"109.230.240.159",2016-05-04,2,0,0,0,4,48225
"15841",19,"78.143.1.222",2016-05-04,2,0,1,0,3,48225
"15842",19,"5.62.64.6",2016-05-04,4,0,1,6,12,48225
"15843",19,"164.132.29.240",2016-05-04,10,2,7,7,34,48225
"15844",19,"37.59.42.165",2016-05-04,6,1,3,9,23,48225
"15845",19,"46.105.87.109",2016-05-04,4,1,3,3,19,48225
"15846",19,"5.62.67.212",2016-05-04,1,0,2,0,3,48225
"15847",19,"158.69.42.68",2016-05-04,7,0,3,9,20,48225
"15848",19,"5.135.189.126",2016-05-04,1,0,1,0,2,48225
"15849",19,"217.198.138.177",2016-05-04,3,0,4,2,11,48225
"15850",19,"31.214.220.213",2016-05-04,12,1,10,7,38,48225
"15851",19,"104.218.97.8",2016-05-04,5,2,4,6,24,48225
"15852",19,"85.131.166.20",2016-05-04,1,0,1,0,4,48225
"15853",19,"31.214.234.60",2016-05-04,7,0,3,0,16,48225
"15854",19,"85.131.206.137",2016-05-04,1,0,1,2,5,48225
"15855",19,"151.80.40.179",2016-05-04,10,2,7,10,42,48225
"15856",19,"85.131.182.61",2016-05-04,1,1,1,0,3,48225
"15857",19,"85.114.154.8",2016-05-04,4,0,3,6,17,48225
"15858",19,"31.214.197.37",2016-05-04,4,0,2,4,11,48225
"15859",19,"46.228.200.2",2016-05-04,2,0,0,0,2,48225
"15860",19,"158.69.211.102",2016-05-04,7,1,4,9,31,48225
"15861",19,"62.210.45.117",2016-05-04,4,0,3,7,17,48225
"15862",19,"5.62.100.201",2016-05-04,4,1,2,1,8,48225
"15863",19,"151.80.222.35",2016-05-04,3,0,2,0,9,48225
"15864",19,"31.214.219.79",2016-05-04,5,0,1,0,6,48225
"15865",19,"5.101.163.94",2016-05-04,11,1,6,10,30,48225
"15866",19,"188.165.91.9",2016-05-04,16,2,9,16,60,48225
"15867",19,"5.62.110.233",2016-05-04,5,1,2,6,16,48225
"15868",19,"185.52.52.148",2016-05-04,0,0,1,4,5,48225
"15869",19,"198.24.172.242",2016-05-04,1,0,1,7,8,48225
"15870",19,"5.62.105.54",2016-05-04,3,0,2,0,6,48225
"15871",19,"134.255.213.87",2016-05-04,7,0,5,6,18,48225
"15872",19,"217.198.138.79",2016-05-04,1,0,2,0,3,48225
"15873",19,"182.155.172.72",2016-05-04,8,5,10,11,39,48225
"15874",19,"217.198.131.138",2016-05-04,4,0,2,3,8,48225
"15875",19,"46.251.244.65",2016-05-04,11,0,7,6,34,48225
"15876",19,"217.198.140.213",2016-05-04,2,1,2,1,7,48225
"15877",19,"37.10.102.69",2016-05-04,5,0,1,2,9,48225
"15878",19,"217.198.133.233",2016-05-04,0,0,1,2,3,48225
"15879",19,"158.69.122.115",2016-05-04,14,7,16,16,71,48225
"15880",19,"5.62.66.176",2016-05-04,1,0,1,0,2,48225
"15881",19,"176.57.172.139",2016-05-04,0,0,1,4,7,48225
"15882",19,"31.214.134.20",2016-05-04,6,4,11,4,29,48225
"15883",19,"5.101.167.19",2016-05-04,0,0,1,0,2,48225
"15884",19,"5.101.161.223",2016-05-04,1,0,0,0,3,48225
"15885",19,"193.111.138.40",2016-05-04,4,1,1,0,7,48225
"15886",19,"31.214.218.83",2016-05-04,0,0,2,0,2,48225
"15887",19,"5.62.112.92",2016-05-04,3,1,4,0,12,48225
"15888",19,"184.154.16.252",2016-05-04,16,3,6,11,38,48225
"15889",19,"68.133.8.122",2016-05-04,4,1,3,7,22,48225
"15890",19,"64.38.249.101",2016-05-04,1,0,1,1,7,48225
"15891",19,"31.214.204.214",2016-05-04,3,1,3,5,17,48225
"15892",19,"176.57.187.206",2016-05-04,0,0,1,0,2,48225
"15893",19,"162.252.86.126",2016-05-04,2,0,2,6,17,48225
"15894",19,"176.57.161.177",2016-05-04,0,0,1,4,5,48225
"15895",19,"5.62.123.27",2016-05-04,1,0,1,0,2,48225
"15896",19,"128.65.219.72",2016-05-04,0,0,1,0,2,48225
"15897",19,"31.214.203.80",2016-05-04,1,0,2,1,4,48225
"15898",19,"172.248.64.124",2016-05-04,15,3,15,9,50,48225
"15899",19,"37.10.103.187",2016-05-04,2,0,1,2,7,48225
"15900",19,"194.97.165.26",2016-05-04,0,0,1,4,7,48225
"15901",19,"31.214.167.235",2016-05-04,4,1,5,0,13,48225
"15902",19,"31.214.209.97",2016-05-04,1,0,2,0,6,48225
"15903",19,"85.131.185.216",2016-05-04,15,6,4,10,39,48225
"15904",19,"109.230.240.3",2016-05-04,2,1,2,0,9,48225
"15905",19,"217.198.132.29",2016-05-04,6,1,1,0,12,48225
"15906",19,"5.101.163.90",2016-05-04,4,1,5,3,12,48225
"15907",19,"195.225.58.139",2016-05-04,9,4,4,9,26,48225
"15908",19,"134.255.213.62",2016-05-04,6,2,2,6,20,48225
"15909",19,"160.16.198.29",2016-05-04,7,3,3,5,30,48225
"15910",19,"85.131.155.82",2016-05-04,1,0,1,0,2,48225
"15911",19,"31.214.218.3",2016-05-04,4,0,2,0,9,48225
"15912",19,"176.57.175.158",2016-05-04,9,1,5,9,27,48225
"15913",19,"104.128.52.177",2016-05-04,21,6,13,18,75,48225
"15914",19,"163.172.11.243",2016-05-04,2,0,2,2,8,48225
"15915",19,"212.83.132.97",2016-05-04,8,1,1,1,19,48225
"15916",19,"176.57.152.233",2016-05-04,2,0,2,0,7,48225
"15917",19,"51.254.168.161",2016-05-04,14,3,7,13,47,48225
"15918",19,"178.33.216.203",2016-05-04,4,0,3,9,26,48225
"15919",19,"31.214.221.30",2016-05-04,1,0,1,0,2,48225
"15920",19,"217.198.138.166",2016-05-04,4,0,4,0,8,48225
"15921",19,"176.57.152.251",2016-05-04,14,4,6,3,46,48225
"15922",19,"5.62.106.57",2016-05-04,3,0,1,0,6,48225
"15923",19,"198.143.189.62",2016-05-04,11,1,5,6,31,48225
"15924",19,"81.169.232.165",2016-05-04,3,1,2,4,12,48225
"15925",19,"5.196.97.41",2016-05-04,4,0,1,6,13,48225
"15926",19,"104.128.53.51",2016-05-04,11,3,3,9,33,48225
"15927",19,"109.230.249.76",2016-05-04,1,0,1,0,2,48225
"15928",19,"176.57.175.192",2016-05-04,6,0,2,4,23,48225
"15929",19,"188.165.158.178",2016-05-04,4,0,3,4,12,48225
"15930",19,"89.163.209.238",2016-05-04,8,2,4,6,31,48225
"15931",19,"178.32.249.237",2016-05-04,17,8,17,10,57,48225
"15932",19,"5.101.162.215",2016-05-04,3,0,2,1,6,48225
"15933",19,"176.57.167.200",2016-05-04,2,0,1,0,4,48225
"15934",19,"31.214.166.177",2016-05-04,4,0,2,0,10,48225
"15935",19,"5.62.124.50",2016-05-04,1,0,3,0,5,48225
"15936",19,"158.69.97.249",2016-05-04,5,0,1,2,10,48225
"15937",19,"46.105.240.162",2016-05-04,7,0,3,4,20,48225
"15938",19,"104.168.174.113",2016-05-04,9,5,2,3,26,48225
"15939",19,"31.214.202.168",2016-05-04,3,0,0,0,6,48225
"15940",19,"109.169.56.43",2016-05-04,1,0,1,4,8,48225
"15941",19,"31.214.164.91",2016-05-04,3,0,2,0,7,48225
"15942",19,"188.68.48.69",2016-05-04,1,0,2,0,8,48225
"15943",19,"178.32.174.141",2016-05-04,5,1,2,4,13,48225
"15944",19,"217.198.132.41",2016-05-04,3,1,2,0,8,48225
"15945",19,"184.174.146.87",2016-05-04,8,0,1,0,17,48225
"15946",19,"5.62.109.102",2016-05-04,2,0,1,4,7,48225
"15947",19,"85.131.159.95",2016-05-04,2,0,5,3,15,48225
"15948",19,"78.143.18.13",2016-05-04,5,0,2,0,7,48225
"15949",19,"212.129.11.26",2016-05-04,9,3,7,14,51,48225
"15950",19,"144.76.32.35",2016-05-04,10,2,10,9,40,48225
"15951",19,"192.99.1.98",2016-05-04,9,3,4,5,23,48225
"15952",19,"46.251.242.160",2016-05-04,0,0,1,0,4,48225
"15953",19,"158.69.41.73",2016-05-04,25,8,10,11,85,48225
"15954",19,"185.9.106.128",2016-05-04,4,1,1,0,7,48225
"15955",19,"31.214.135.155",2016-05-04,2,0,1,2,7,48225
"15956",19,"199.96.85.51",2016-05-04,17,0,3,8,38,48225
"15957",19,"129.24.146.112",2016-05-04,11,3,9,7,39,48225
"15958",19,"104.128.52.241",2016-05-04,6,3,1,3,30,48225
"15959",19,"128.65.218.108",2016-05-04,1,1,2,3,7,48225
"15960",19,"46.105.172.24",2016-05-04,18,4,13,11,59,48225
"15961",19,"167.114.78.147",2016-05-04,18,4,9,13,54,48225
"15962",19,"176.57.130.204",2016-05-04,2,1,2,4,10,48225
"15963",19,"162.245.5.12",2016-05-04,18,9,11,8,51,48225
"15964",19,"151.80.167.134",2016-05-04,4,0,1,4,10,48225
"15965",19,"217.114.197.77",2016-05-04,6,0,2,0,11,48225
"15966",19,"85.131.150.195",2016-05-04,1,0,1,1,4,48225
"15967",19,"85.114.154.234",2016-05-04,3,1,4,5,15,48225
"15968",19,"193.111.138.170",2016-05-04,0,0,1,0,2,48225
"15969",19,"31.214.197.229",2016-05-04,3,0,1,0,3,48225
"15970",19,"46.228.200.43",2016-05-04,9,1,3,6,26,48225
"15971",19,"162.245.0.130",2016-05-04,5,2,3,5,18,48225
"15972",19,"85.131.181.175",2016-05-04,3,0,1,1,11,48225
"15973",19,"217.198.133.122",2016-05-04,3,0,3,0,10,48225
"15974",19,"85.190.135.242",2016-05-04,11,3,6,3,33,48225
"15975",19,"51.255.148.19",2016-05-04,10,0,8,8,33,48225
"15976",19,"46.251.243.200",2016-05-04,3,2,2,2,13,48225
"15977",19,"167.114.91.109",2016-05-04,13,1,5,7,27,48225
"15978",19,"85.131.150.228",2016-05-04,3,0,1,0,5,48225
"15979",19,"217.198.138.25",2016-05-04,4,2,1,1,8,48225
"15980",19,"5.101.162.223",2016-05-04,1,0,2,6,12,48225
"15981",19,"5.62.65.88",2016-05-04,6,2,5,2,18,48225
"15982",19,"128.65.219.102",2016-05-04,4,0,1,5,10,48225
"15983",19,"37.10.106.33",2016-05-04,2,0,1,2,5,48225
"15984",19,"85.190.135.111",2016-05-04,1,0,0,0,2,48225
"15985",19,"31.214.167.247",2016-05-04,1,0,1,0,2,48225
"15986",19,"168.235.82.180",2016-05-04,5,1,4,5,22,48225
"15987",19,"85.131.146.159",2016-05-04,2,2,2,0,10,48225
"15988",19,"217.198.131.97",2016-05-04,5,0,2,3,12,48225
"15989",19,"5.62.115.175",2016-05-04,1,0,1,2,6,48225
"15990",19,"5.62.123.129",2016-05-04,2,1,1,0,4,48225
"15991",19,"31.214.233.153",2016-05-04,3,0,1,0,4,48225
"15992",19,"198.143.140.220",2016-05-04,3,0,1,6,11,48225
"15993",19,"151.80.214.192",2016-05-04,11,3,6,13,44,48225
"15994",19,"188.241.14.4",2016-05-04,13,0,3,7,26,48225
"15995",19,"217.198.138.88",2016-05-04,1,0,2,0,3,48225
"15996",19,"172.106.11.226",2016-05-04,9,0,5,10,26,48225
"15997",19,"193.200.208.14",2016-05-04,7,2,10,4,27,48225
"15998",19,"185.36.171.157",2016-05-04,11,1,6,3,40,48225
"15999",19,"188.241.14.79",2016-05-04,13,3,9,9,43,48225
"16000",19,"67.202.109.38",2016-05-04,1,0,1,3,5,48225
"16001",19,"176.57.172.132",2016-05-04,5,4,8,0,23,48225
"16002",19,"182.92.64.147",2016-05-04,13,0,7,10,40,48225
"16003",19,"85.190.130.49",2016-05-04,1,1,0,1,6,48225
"16004",19,"31.214.134.208",2016-05-04,1,0,1,0,2,48225
"16005",19,"5.62.122.188",2016-05-04,1,0,1,7,8,48225
"16006",19,"151.80.222.238",2016-05-04,21,2,16,16,73,48225
"16007",19,"37.157.248.154",2016-05-04,3,0,1,1,8,48225
"16008",19,"31.214.203.28",2016-05-04,1,0,2,0,3,48225
"16009",19,"188.165.94.59",2016-05-04,6,1,3,4,17,48225
"16010",19,"194.144.10.195",2016-05-04,2,0,3,4,9,48225
"16011",19,"164.132.15.33",2016-05-04,10,5,9,4,35,48225
"16012",19,"31.214.202.12",2016-05-04,3,0,0,1,10,48225
"16013",19,"185.9.107.148",2016-05-04,1,0,1,0,2,48225
"16014",19,"217.114.196.103",2016-05-04,1,0,3,0,5,48225
"16015",19,"37.157.251.232",2016-05-04,6,0,2,2,15,48225
"16016",19,"185.66.250.131",2016-05-04,3,0,1,0,3,48225
"16017",19,"192.223.27.248",2016-05-04,1,1,1,3,6,48225
"16018",19,"188.165.158.185",2016-05-04,5,1,1,4,14,48225
"16019",19,"208.115.245.221",2016-05-04,4,0,2,1,16,48225
"16020",19,"37.157.248.197",2016-05-04,3,0,1,0,7,48225
"16021",19,"192.99.9.165",2016-05-04,5,2,4,7,23,48225
"16022",19,"31.214.202.188",2016-05-04,0,1,1,0,2,48225
"16023",19,"217.114.196.46",2016-05-04,2,0,0,0,2,48225
"16024",19,"198.20.179.78",2016-05-04,5,0,1,3,11,48225
"16025",19,"46.251.246.84",2016-05-04,4,1,1,3,13,48225
"16026",19,"31.214.219.197",2016-05-04,3,0,2,0,5,48225
"16027",19,"31.214.199.244",2016-05-04,1,0,1,0,2,48225
"16028",19,"5.62.96.84",2016-05-04,7,2,4,1,25,48225
"16029",19,"217.198.136.176",2016-05-04,1,0,1,2,4,48225
"16030",19,"31.214.196.109",2016-05-04,1,0,1,2,4,48225
"16031",19,"5.196.215.6",2016-05-04,6,2,2,9,24,48225
"16032",19,"176.57.175.143",2016-05-04,6,5,4,6,24,48225
"16033",19,"192.99.1.125",2016-05-04,15,2,7,5,49,48225
"16034",19,"128.65.214.240",2016-05-04,2,1,3,0,11,48225
"16035",19,"174.114.167.101",2016-05-04,10,3,4,7,34,48225
"16036",19,"217.198.137.181",2016-05-04,2,0,1,0,3,48225
"16037",19,"31.214.165.11",2016-05-04,2,0,0,3,9,48225
"16038",19,"46.105.151.105",2016-05-04,14,3,3,10,42,48225
"16039",19,"162.252.86.100",2016-05-04,2,1,2,5,11,48225
"16040",19,"5.62.104.35",2016-05-04,4,2,3,4,15,48225
"16041",19,"217.198.141.237",2016-05-04,12,3,5,11,36,48225
"16042",19,"208.115.247.185",2016-05-04,15,2,7,11,39,48225
"16043",19,"184.154.144.52",2016-05-04,7,3,1,6,32,48225
"16044",19,"5.101.162.152",2016-05-04,0,0,2,0,5,48225
"16045",19,"149.56.131.104",2016-05-04,7,1,2,4,18,48225
"16046",19,"31.214.130.248",2016-05-04,8,2,4,3,20,48225
"16047",19,"31.214.204.183",2016-05-04,4,0,4,5,14,48225
"16048",19,"176.57.175.197",2016-05-04,3,0,4,7,13,48225
"16049",19,"193.111.142.155",2016-05-04,9,1,11,8,35,48225
"16050",19,"37.59.215.100",2016-05-04,11,2,2,0,16,48225
"16051",19,"164.132.28.39",2016-05-04,5,5,5,12,25,48225
"16052",19,"31.214.197.244",2016-05-04,2,1,3,3,13,48225
"16053",19,"46.228.206.237",2016-05-04,4,2,2,0,10,48225
"16054",19,"5.62.99.252",2016-05-04,1,2,1,4,13,48225
"16055",19,"46.228.195.226",2016-05-04,2,0,1,3,9,48225
"16056",19,"78.143.5.172",2016-05-04,11,1,5,9,34,48225
"16057",19,"104.37.72.79",2016-05-04,4,0,1,4,10,48225
"16058",19,"5.62.114.181",2016-05-04,4,1,2,4,20,48225
"16059",19,"109.199.154.122",2016-05-04,12,1,6,8,31,48225
